artist,album,rating,review_link,info_link
A$AP Rocky,Testing,40,https://www.youtube.com/watch?v=1C33F3MAGuU,https://www.albumoftheyear.org/album/111554-asap-rocky-testing.php
NIKI,Zephyr,70,https://www.youtube.com/watch?v=GO_hwQqCDZo,https://www.albumoftheyear.org/album/111870-niki-zephyr.php
Pusha T,Daytona,80,https://www.youtube.com/watch?v=z605Rm7lFTM,https://www.albumoftheyear.org/album/111746-pusha-t-daytona.php
Juice WRLD,Goodbye & Good Riddance,50,https://www.youtube.com/watch?v=lZp0ZTzHCuQ,https://www.albumoftheyear.org/album/111720-juice-wrld-goodbye-good-riddance.php
Parquet Courts,Wide Awake!,90,https://www.youtube.com/watch?v=4ZZREmYnygU,https://www.albumoftheyear.org/album/103095-parquet-courts-wide-awake.php
James Ferraro,Four Pieces for Mirai,70,https://www.youtube.com/watch?v=5zf-_mQYwu8,https://www.albumoftheyear.org/album/109458-james-ferraro-four-pieces-for-mirai.php
Courtney Barnett,Tell Me How You Really Feel,60,https://www.youtube.com/watch?v=GkeHYp7MASY,https://www.albumoftheyear.org/album/102546-courtney-barnett-tell-me-how-you-really-feel.php
Big Ups,Two Parts Together,60,https://youtu.be/paETFHcjTUg,https://www.albumoftheyear.org/album/104733-big-ups-two-parts-together.php
BTS,Love Yourself 轉 Tear,60,https://www.youtube.com/watch?v=KmLvOn-f5Oo,https://www.albumoftheyear.org/album/108149-bts-love-yourself-tear.php
Playboi Carti,Die Lit,70,https://www.youtube.com/watch?v=eXm3ODioS80,https://www.albumoftheyear.org/album/110633-playboi-carti-die-lit.php
Beach House,7,70,https://www.youtube.com/watch?v=nWcEHLFmKdE,https://www.albumoftheyear.org/album/104388-beach-house-7.php
Ski Mask The Slump God,Beware The Book Of Eli,70,https://www.youtube.com/watch?v=X0ACL1CRIKs,https://www.albumoftheyear.org/album/109595-ski-mask-the-slump-god-beware-the-book-of-eli.php
Arctic Monkeys,Tranquility Base Hotel & Casino,50,https://www.youtube.com/watch?v=uNAm2pFDgBA,https://www.albumoftheyear.org/album/107061-arctic-monkeys-tranquility-base-hotel-casino.php
Mark Kozelek,Mark Kozelek,70,https://www.youtube.com/watch?v=HMIUSLOR350,https://www.albumoftheyear.org/album/101356-mark-kozelek-mark-kozelek.php
Bladee,Red Light,10,https://www.youtube.com/watch?v=FJwmTnjDkrI,https://www.albumoftheyear.org/album/110661-bladee-red-light.php
Iceage,Beyondless,70,https://www.youtube.com/watch?v=fxDjKGGCYRc,https://www.albumoftheyear.org/album/103893-iceage-beyondless.php
Tropical Fuck Storm,A Laughing Death in Meatspace,80,https://www.youtube.com/watch?v=tu41W2j52OY,https://www.albumoftheyear.org/album/101541-tropical-fuck-storm-a-laughing-death-in-meatspace.php
Rae Sremmurd,SR3MM,70,https://www.youtube.com/watch?v=GlToEXQO2yc,https://www.albumoftheyear.org/album/109239-rae-sremmurd-sr3mm.php
Slim Jxmmi,Jxmtro,50,https://www.youtube.com/watch?v=GlToEXQO2yc,https://www.albumoftheyear.org/album/109810-slim-jxmmi-jxmtro.php
Jon Hopkins,Singularity,70,https://www.youtube.com/watch?v=cX9qqFGrDX4,https://www.albumoftheyear.org/album/103195-jon-hopkins-singularity.php
Swae Lee,Swaecation,10,https://www.youtube.com/watch?v=GlToEXQO2yc,https://www.albumoftheyear.org/album/109809-swae-lee-swaecation.php
Wiley,Godfather II,50,https://www.youtube.com/watch?v=1K6l7wIuOHg,https://www.albumoftheyear.org/album/94468-wiley-godfather-ii.php
Janelle Monáe,Dirty Computer,80,https://www.youtube.com/watch?v=4Way39aUJ4g,https://www.albumoftheyear.org/album/102710-janelle-monae-dirty-computer.php
Post Malone,Beerbongs & Bentleys,70,https://www.youtube.com/watch?v=a1olq-lfc-I,https://www.albumoftheyear.org/album/95176-post-malone-beerbongs-bentleys.php
Sleep,The Sciences,80,https://www.youtube.com/watch?v=d5jWckdWqpM,https://www.albumoftheyear.org/album/108460-sleep-the-sciences.php
Kimbra,Primal Heart,70,https://www.youtube.com/watch?v=2dbrndTCzng,https://www.albumoftheyear.org/album/91107-kimbra-primal-heart.php
A Perfect Circle,Eat the Elephant,50,https://www.youtube.com/watch?v=ZruuCzKf70k,https://www.albumoftheyear.org/album/101720-a-perfect-circle-eat-the-elephant.php
J. Cole,KOD,50,https://www.youtube.com/watch?v=D5vrzzxGxwc,https://www.albumoftheyear.org/album/108199-j-cole-kod.php
Princess Nokia,A Girl Cried Red,40,https://www.youtube.com/watch?v=cn00K4FqQRE,https://www.albumoftheyear.org/album/107658-princess-nokia-a-girl-cried-red.php
Jeffrey Lewis And The Deposit Returners,Works by Tul Kupferberg (1923-2010),70,https://www.youtube.com/watch?v=Dmom8_-isQA,https://www.albumoftheyear.org/album/128622-jeffrey-lewis-and-the-deposit-returners-works-by-tul-kupferberg-1923-2010.php
John Prine,The Tree of Forgiveness,70,https://www.youtube.com/watch?v=BN8x5zo3iNs,https://www.albumoftheyear.org/album/106855-john-prine-the-tree-of-forgiveness.php
Haru Nemuri,春と修羅 (harutosyura),80,https://www.youtube.com/watch?v=O5VtHXdfZPM,https://www.albumoftheyear.org/album/107833-harunemuri-harutosyura.php
Frank Ocean,Endless (Remastered),80,https://www.youtube.com/watch?v=J6CCJNs,https://www.albumoftheyear.org/album/133303-frank-ocean-endless-remastered.php
Unknown Mortal Orchestra,Sex & Food,50,https://www.youtube.com/watch?v=nsO2-Pwoa5s,https://www.albumoftheyear.org/album/101950-unknown-mortal-orchestra-sex-food.php
Cardi B,Invasion of Privacy,60,https://www.youtube.com/watch?v=mxMQEy8sQJI,https://www.albumoftheyear.org/album/106020-cardi-b-invasion-of-privacy.php
Hop Along,"Bark Your Head Off, Dog",80,https://www.youtube.com/watch?v=_C0gp-HN7NY,https://www.albumoftheyear.org/album/100536-hop-along-bark-your-head-off-dog.php
Daniel Avery,Song For Alpha,50,https://www.youtube.com/watch?v=jG_1LDtuSJY,https://www.albumoftheyear.org/album/100230-daniel-avery-song-for-alpha.php
Kali Uchis,Isolation,80,https://www.youtube.com/watch?v=x9e_8zRuuO8,https://www.albumoftheyear.org/album/104953-kali-uchis-isolation.php
Panopticon,The Scars of Man on the Once Nameless Wilderness Part I and II,40,https://www.youtube.com/watch?v=vELbNWkvVk0,https://www.albumoftheyear.org/album/104475-panopticon-the-scars-of-man-on-the-once-nameless-wilderness-part-i-and-ii.php
Flatbush Zombies,Vacation in Hell,60,https://www.youtube.com/watch?v=pf0hDdf2QJc,https://www.albumoftheyear.org/album/101294-flatbush-zombies-vacation-in-hell.php
The Voidz,Virtue,80,https://www.youtube.com/watch?v=3CrD91zHkLg,https://www.albumoftheyear.org/album/100553-the-voidz-virtue.php
Kacey Musgraves,Golden Hour,40,https://www.youtube.com/watch?v=m8PBrunDIfI,https://www.albumoftheyear.org/album/103203-kacey-musgraves-golden-hour.php
The Weeknd,"My Dear Melancholy,",50,https://www.youtube.com/watch?v=O9valpIpGaU,https://www.albumoftheyear.org/album/106279-the-weeknd-my-dear-melancholy.php
CZARFACE & MF DOOM,Czarface Meets Metal Face,70,https://www.youtube.com/watch?v=LIMy-Bp353E,https://www.albumoftheyear.org/album/102095-czarface-mf-doom-czarface-meets-metal-face.php
Jean Grae & Quelle Chris,Everything's Fine,80,https://www.youtube.com/watch?v=om3JC1JSdnI,https://www.albumoftheyear.org/album/100834-jean-grae-quelle-chris-everythings-fine.php
Preoccupations,New Material,50,https://www.youtube.com/watch?v=2akyCFh6DOg,https://www.albumoftheyear.org/album/99928-preoccupations-new-material.php
Jack White,Boarding House Reach,90,https://www.youtube.com/watch?v=GyXofB1k24A,https://www.albumoftheyear.org/album/99359-jack-white-boarding-house-reach.php
PRhyme,PRhyme 2,60,https://www.youtube.com/watch?v=P32evYxRvTA,https://www.albumoftheyear.org/album/101652-prhyme-prhyme-2.php
XXXTENTACION,?,40,https://www.youtube.com/watch?v=gWUdEgaTdo8,https://www.albumoftheyear.org/album/104970-xxxtentacion-.php
Mount Eerie,Now Only,70,https://www.youtube.com/watch?v=AhVPv5q9Ik8,https://www.albumoftheyear.org/album/99931-mount-eerie-now-only.php
David Byrne,American Utopia,70,https://www.youtube.com/watch?v=Kh2_xvw3LUA,https://www.albumoftheyear.org/album/99126-david-byrne-american-utopia.php
Lil Yachty,Lil Boat 2,70,https://www.youtube.com/watch?v=CCJZO4I2SS8,https://www.albumoftheyear.org/album/103051-lil-yachty-lil-boat-2.php
Judas Priest,Firepower,80,https://www.youtube.com/watch?v=0Z9n4DNNsy8,https://www.albumoftheyear.org/album/98853-judas-priest-firepower.php
The Neighbourhood,The Neighbourhood,40,https://www.youtube.com/watch?v=h4d-M5jbx8Q,https://www.albumoftheyear.org/album/102686-the-neighbourhood-the-neighbourhood.php
Young Fathers,Cocoa Sugar,60,https://www.youtube.com/watch?v=UHn-uNjJAoY,https://www.albumoftheyear.org/album/100035-young-fathers-cocoa-sugar.php
Logic,Bobby Tarantino II,50,https://www.youtube.com/watch?v=zvh62IPMCuo,https://www.albumoftheyear.org/album/104432-logic-bobby-tarantino-ii.php
Andrew W.K.,You're Not Alone,80,https://www.youtube.com/watch?v=tLWPSqE0DC4,https://www.albumoftheyear.org/album/95655-andrew-wk-youre-not-alone.php
Titus Andronicus,A Productive Cough,50,https://www.youtube.com/watch?v=iSK2hb2z0us,https://www.albumoftheyear.org/album/98742-titus-andronicus-a-productive-cough.php
Park Jiha,Communion,60,https://www.youtube.com/watch?v=icib8b4GYlI,https://www.albumoftheyear.org/album/101379-park-jiha-communion.php
Anna von Hausswolff,Dead Magic,80,https://www.youtube.com/watch?v=0dVNV1Q5jjU,https://www.albumoftheyear.org/album/96488-anna-von-hausswolff-dead-magic.php
Tory Lanez,Memories Don't Die,30,https://www.youtube.com/watch?v=6VJulC5QLhY,https://www.albumoftheyear.org/album/95082-tory-lanez-memories-dont-die.php
Superorganism,Superorganism,70,https://www.youtube.com/watch?v=05AewlnZfE4,https://www.albumoftheyear.org/album/98727-superorganism-superorganism.php
Valee,"GOOD Job, You Found Me",30,https://www.youtube.com/watch?v=7v0mYN2k16g,https://www.albumoftheyear.org/album/104094-valee-good-job-you-found-me.php
Screaming Females,All at Once,80,https://www.youtube.com/watch?v=aVDeTMPuyDM,https://www.albumoftheyear.org/album/92680-screaming-females-all-at-once.php
Turnstile,Time & Space,50,https://www.youtube.com/watch?v=m80fpwG_GGA,https://www.albumoftheyear.org/album/99728-turnstile-time-space.php
SOB X RBE,Gangin,60,https://www.youtube.com/watch?v=fPZwOG2RcFU,https://www.albumoftheyear.org/album/102127-sob-x-rbe-gangin.php
Keiji Haino & Sumac,"American Dollar Bill - Keep Facing Sideways, You're Too Hideous To Look At Face On",70,https://www.youtube.com/watch?v=iXiIx4DKKbs,https://www.albumoftheyear.org/album/99152-keiji-haino-sumac-keep-facing-sideways-youre-too-hideous-to-look-at-face-on.php
6ix9ine,Day69,30,https://www.youtube.com/watch?v=kkDCuMYeX8I,https://www.albumoftheyear.org/album/103140-6ix9ine-day69.php
Against All Logic,2012 - 2017,90,https://www.youtube.com/watch?v=2WiS99Qukxc,https://www.albumoftheyear.org/album/102788-against-all-logic-2012-2017.php
U.S. Girls,In a Poem Unlimited,80,https://www.youtube.com/watch?v=6qC-ZLOK-8Y,https://www.albumoftheyear.org/album/95539-us-girls-in-a-poem-unlimited.php
Car Seat Headrest,Twin Fantasy (Face to Face),80,https://www.youtube.com/watch?v=EcFJbKJxjDA,https://www.albumoftheyear.org/album/99256-car-seat-headrest-twin-fantasy.php
Ought,Room Inside the World,60,https://www.youtube.com/watch?v=ViAn7COdDqo,https://www.albumoftheyear.org/album/93684-ought-room-inside-the-world.php
MGMT,Little Dark Age,80,https://www.youtube.com/watch?v=eQ3Wd60Qddw,https://www.albumoftheyear.org/album/79228-mgmt-little-dark-age.php
Natalia Lafourcade,"Musas, Vol. 2",80,https://www.youtube.com/watch?v=7TABeq5TLGY,https://www.albumoftheyear.org/album/100351-natalia-lafourcade-musas-vol-2.php
Various Artists,Black Panther: The Album,60,https://www.youtube.com/watch?v=TcMeRrIJe1M,https://www.albumoftheyear.org/album/99139-various-artists-black-panther-the-album.php
Justin Timberlake,Man of the Woods,30,https://www.youtube.com/watch?v=tKHC0X2EwAs,https://www.albumoftheyear.org/album/98638-justin-timberlake-man-of-the-woods.php
Rich Brian,Amen,60,https://www.youtube.com/watch?v=gPdD04_9A9A,https://www.albumoftheyear.org/album/98601-rich-brian-amen.php
Migos,Culture II,40,https://www.youtube.com/watch?v=cTYg1mAd8tA,https://www.albumoftheyear.org/album/99883-migos-culture-ii.php
Portal,Ion,90,https://www.youtube.com/watch?v=W3SopqFy2eg,https://www.albumoftheyear.org/album/98762-portal-ion.php
Tiny Moving Parts,Swell,40,https://www.youtube.com/watch?v=rz7KzrrAbzo,https://www.albumoftheyear.org/album/99795-tiny-moving-parts-swell.php
No Age,Snares Like a Haircut,70,https://www.youtube.com/watch?v=3DEtgItwWt0,https://www.albumoftheyear.org/album/91904-no-age-snares-like-a-haircut.php
Tribulation,Down Below,70,https://www.youtube.com/watch?v=DpXe5kbKVtM,https://www.albumoftheyear.org/album/94811-tribulation-down-below.php
Ty Segall,Freedom's Goblin,70,https://www.youtube.com/watch?v=J8qVaBy42Xg,https://www.albumoftheyear.org/album/96151-ty-segall-freedoms-goblin.php
First Aid Kit,Ruins,70,https://www.youtube.com/watch?v=C0C-ZtZapNM,https://www.albumoftheyear.org/album/93280-first-aid-kit-ruins.php
JPEGMAFIA,Veteran,80,https://www.youtube.com/watch?v=S9gg0JOTF2E,https://www.albumoftheyear.org/album/100548-jpegmafia-veteran.php
Tune-Yards,I can feel you creep into my private life,50,https://www.youtube.com/watch?v=tN1PUSSybYA,https://www.albumoftheyear.org/album/93099-tune-yards-i-can-feel-you-creep-into-my-private-life.php
cupcakKe,Ephorize,70,https://www.youtube.com/watch?v=r98hKTgtKiU,https://www.albumoftheyear.org/album/98737-cupcakke-ephorize.php
Jeff Rosenstock,POST-,60,https://www.youtube.com/watch?v=WY1cW0FZxm0,https://www.albumoftheyear.org/album/98546-jeff-rosenstock-post-.php
King Gizzard and the Lizard Wizard,Gumboot Soup,70,https://www.youtube.com/watch?v=p6T46TrMB80,https://www.albumoftheyear.org/album/98382-king-gizzard-and-the-lizard-wizard-gumboot-soup.php
Huncho Jack,"Huncho Jack, Jack Huncho",60,https://www.youtube.com/watch?v=LxU-y-udwlA,https://www.albumoftheyear.org/album/97674-huncho-jack-huncho-jack-jack-huncho.php
N.E.R.D,No_One Ever Really Dies,70,https://www.youtube.com/watch?v=LAEe4bj6cLA,https://www.albumoftheyear.org/album/94115-nerd-no-one-ever-really-dies.php
Charli XCX,Pop 2,70,https://www.youtube.com/watch?v=SipouoqLyxM,https://www.albumoftheyear.org/album/96297-charli-xcx-pop-2.php
BROCKHAMPTON,SATURATION III,80,https://www.youtube.com/watch?v=sL0YnMbzmow,https://www.albumoftheyear.org/album/92719-brockhampton-saturation-iii.php
Eminem,Revival,20,https://www.youtube.com/watch?v=14Py6kcxKKQ,https://www.albumoftheyear.org/album/93418-eminem-revival.php
Big Sean & Metro Boomin,Double Or Nothing,50,https://www.youtube.com/watch?v=h_k1muvplJU,https://www.albumoftheyear.org/album/96243-big-sean-metro-boomin-double-or-nothing.php
Chris Stapleton,From A Room: Volume 2,70,https://www.youtube.com/watch?v=-5qQvKlPYjo,https://www.albumoftheyear.org/album/95824-chris-stapleton-from-a-room-volume-2.php
Prurient,Rainbow Mirror,60,https://www.youtube.com/watch?v=2WnDjpoMxjE,https://www.albumoftheyear.org/album/92086-prurient-rainbow-mirror.php
Glassjaw,Material Control,60,https://www.youtube.com/watch?v=dSDbbWaXI9U,https://www.albumoftheyear.org/album/95278-glassjaw-material-control.php
Noel Gallagher's High Flying Birds,Who Built the Moon?,60,https://www.youtube.com/watch?v=2P6KBsONYWo,https://www.albumoftheyear.org/album/90719-noel-gallaghers-high-flying-birds-who-built-the-moon.php
Björk,Utopia,70,https://www.youtube.com/watch?v=ikquXWiyaj8,https://www.albumoftheyear.org/album/90124-bjork-utopia.php
Hopsin,No Shame,40,https://www.youtube.com/watch?v=OKYedko0w8Y,https://www.albumoftheyear.org/album/94856-hopsin-no-shame.php
King Gizzard and the Lizard Wizard,Polygondwanaland,70,https://www.youtube.com/watch?v=JX54Kz7DaZQ,https://www.albumoftheyear.org/album/94615-king-gizzard-and-the-lizard-wizard-polygondwanaland.php
CyHi The Prynce,No Dope On Sundays,50,https://www.youtube.com/watch?v=LSX82ylZhJ0,https://www.albumoftheyear.org/album/94557-cyhi-the-prynce-no-dope-on-sundays.php
Sharon Jones & the Dap-Kings,Soul of a Woman,80,https://www.youtube.com/watch?v=VaiMDDi8NJc,https://www.albumoftheyear.org/album/91920-sharon-jones-the-dap-kings-soul-of-a-woman.php
Yung Lean,Stranger,60,https://www.youtube.com/watch?v=JvQDSJk2QNE,https://www.albumoftheyear.org/album/90466-yung-lean-stranger.php
Taylor Swift,reputation,40,https://www.youtube.com/watch?v=qDAxDcjgn-8,https://www.albumoftheyear.org/album/87891-taylor-swift-reputation.php
Converge,The Dusk In Us,80,https://www.youtube.com/watch?v=WLDhNDAOw8k,https://www.albumoftheyear.org/album/87215-converge-the-dusk-in-us.php
Sam Smith,The Thrill of It All,40,https://www.youtube.com/watch?v=htvR_dBs3eg,https://www.albumoftheyear.org/album/91528-sam-smith-the-thrill-of-it-all.php
Armand Hammer,Rome,60,https://www.youtube.com/watch?v=Ghbw0DOaNHY,https://www.albumoftheyear.org/album/93230-armand-hammer-rome.php
"21 Savage, Offset & Metro Boomin",Without Warning,70,https://www.youtube.com/watch?v=sxISrm03SHk,https://www.albumoftheyear.org/album/93643-21-savage-offset-metro-boomin-without-warning.php
Skepta,Vicious,50,https://www.youtube.com/watch?v=ZjByhSZLZEs,https://www.albumoftheyear.org/album/93646-skepta-vicious.php
Big K.R.I.T.,4eva Is a Mighty Long Time,90,https://www.youtube.com/watch?v=ivXWRxoLpfE,https://www.albumoftheyear.org/album/91518-big-krit-4eva-is-a-mighty-long-time.php
Rina Sawayama,RINA,90,https://www.youtube.com/watch?v=FMfw5VuQgNI,https://www.albumoftheyear.org/album/93399-rina-sawayama-rina.php
Weezer,Pacific Daydream,40,https://www.youtube.com/watch?v=_bk9VFReGyw,https://www.albumoftheyear.org/album/87384-weezer-pacific-daydream.php
Julien Baker,Turn Out the Lights,70,https://www.youtube.com/watch?v=FPeMy9v0_oI,https://www.albumoftheyear.org/album/87378-julien-baker-turn-out-the-lights.php
Fever Ray,Plunge,50,https://www.youtube.com/watch?v=h9r1kIjo2aA,https://www.albumoftheyear.org/album/93218-fever-ray-plunge.php
Future & Young Thug,Super Slimey,50,https://www.youtube.com/watch?v=CkA1sSU9MJA,https://www.albumoftheyear.org/album/92785-future-young-thug-super-slimey.php
Destroyer,ken,50,https://www.youtube.com/watch?v=vhlH7LmWlgE,https://www.albumoftheyear.org/album/86728-destroyer-ken.php
Gucci Mane,Mr. Davis,50,https://www.youtube.com/watch?v=sxssAArYRGA,https://www.albumoftheyear.org/album/87445-gucci-mane-mr-davis.php
King Krule,The OOZ,40,https://www.youtube.com/watch?v=ft2cMWKc_u8,https://www.albumoftheyear.org/album/89308-king-krule-the-ooz.php
